date,content,replyCount,retweetCount,likeCount,media,cleaned,sentiment_number,sentiment_label
2018-09-10 21:30:52+00:00,Love vs. Fear   I love when human beings are supported for using their voice,359,4826,30997,,love fear love human beings supported using voice,0.3333333333333333,Positive
2018-09-10 21:16:26+00:00,I stand for giving everyone a voice. Adidas giving me a voice and Nike giving Colin voice on a big business level makes the world a more advanced place.,1053,7436,66545,,stand giving everyone voice adidas giving voice nike giving colin voice big business level makes world advanced place,0.2,Positive
2018-09-10 19:09:55+00:00,"The triple white 350 release fulfills YEEZYS democracy philosophy. Removing the concept of making limited product this is the most widespread release today.

Sign up at https://t.co/HikjJEC4Tq and  https://t.co/pU1Ld7X6Pa",541,2316,16404,,triple white 350 release fulfills yeezys democracy philosophy removing concept making limited product widespread release today sign,-0.03571428571428571,Negative
2018-09-10 18:34:28+00:00,fear is the absence of love and fear is the source of all of our evil. love is the absence of fear and love is the source of all of our greatness.,1519,31561,111488,,fear absence love fear source evil love absence fear love source greatness,0.07916666666666668,Positive
2018-09-10 06:02:12+00:00,Neil Strauss is the only writer that Larry Hoover would trust to do his book and me and GLC bumped into him at dinner with Rick Rubin tonight. We put Neil on the phone with Ms Winndye. The universe is incredible,205,771,10015,,neil strauss writer larry hoover would trust book glc bumped dinner rick rubin tonight put neil phone winndye universe incredible,0.9,Positive
2018-09-10 05:41:18+00:00,We’re doing Chicago Comedy Jam.  We’re going to restore the Regal Theatre,333,1718,18242,,chicago comedy jam going restore regal theatre,0.0,Neutral
2018-09-10 03:27:21+00:00,I will teach a course at the Art Institute of Chicago and the American Academy of Art,1238,5499,61511,,teach course art institute chicago american academy art,0.0,Neutral
2018-09-10 03:21:01+00:00,we need to be overwhelmed with love and inspiration,729,33511,102922,,need overwhelmed love inspiration,0.5,Positive
2018-09-10 03:19:44+00:00,it is super inspiring I’d even say it is overwhelming which is my favorite description,102,1009,12632,,super inspiring even say overwhelming favorite description,0.4583333333333333,Positive
2018-09-10 03:18:06+00:00,We visited theaster gates stony island art bank last week,97,450,7464,,visited theaster gates stony island art bank last week,0.0,Neutral
2018-09-10 03:12:30+00:00,We’re putting a Yeezy office in Chicago,1286,4854,54970,,putting yeezy office chicago,0.0,Neutral
2018-09-08 23:45:00+00:00,throne2 coming soon,5627,75393,236139,,throne2 coming soon,0.0,Neutral
2018-09-08 18:45:29+00:00,2024,3508,13707,81159,,2024,0.0,Neutral
2018-09-08 12:08:24+00:00,We are Gods,4173,21328,88071,,gods,0.0,Neutral
2018-09-07 18:13:50+00:00,I can only be the boss. I don’t have the time otherwise. It takes time to talk people into things. It takes no time to tell people what to do.,1134,16258,76778,,boss time otherwise takes time talk people things takes time tell people,0.0,Neutral
2018-09-07 02:55:22+00:00,https://t.co/d3w2h2tFF5 live in 15 min,362,1407,10653,,live min,0.13636363636363635,Positive
2018-09-05 08:45:55+00:00,This is all Jedi level. I will be coming to your show within the next seven days to give love and be inspired by the art you have created.,892,6780,50687,,jedi level coming show within next seven days give love inspired art created,0.25,Positive
2018-09-05 08:45:42+00:00,I understand Pusha’s issues as a man if someone mentions your fiancé men go mask off. I’ve done the same myself at times. I love you and I love Pusha and we all have an admiration for each other’s craft.,270,4436,29343,,understand pusha issues man someone mentions fiancé men mask done times love love pusha admiration craft,0.5,Positive
2018-09-05 08:38:56+00:00,I did not have any conversations about your child with Pusha. I don’t play with the idea of people’s children after I spoke to Wiz a few years earlier.,804,9814,63162,,conversations child pusha play idea people children spoke wiz years earlier,0.0,Neutral
2018-09-05 08:36:41+00:00,I never listened to either diss track that followed but I did hear quotes from both songs after they were released,204,3027,19639,,never listened either diss track followed hear quotes songs released,0.0,Neutral
2018-09-05 08:35:09+00:00,since we were building as friends and brothers I should have spoken to Pusha about the Quentin Miller bar. There should have been no songs with my involvement that had any negative energy towards you,297,3624,22241,,since building friends brothers spoken pusha quentin miller bar songs involvement negative energy towards,-0.3,Negative
2018-09-05 08:32:51+00:00,plane taxiing for take off... because we spoke about doing Lift Yourself together I should have given you the opportunity for us to do this together before I released it,137,2452,16069,,plane taxiing take spoke lift together given opportunity together released,0.0,Neutral
2018-09-05 07:58:29+00:00,When I put the dates up I was a bit ramped up doing 25 tweets a day  TMZ happened shortly after …    I have to hop on the plane now…  will type more when I land,209,2606,18529,,put dates bit ramped tweets day tmz happened shortly hop plane type land,0.0,Neutral
2018-09-05 07:58:10+00:00,Let me start by  apologizing for stepping on your release date in the first place …  We were building a bond and working on music together  including squashing the issues with Cudi at our office.,386,4659,31727,,let start apologizing stepping release date first place building bond working music together including squashing issues cudi office,0.25,Positive
2018-09-05 07:56:52+00:00,"Sending good energy and love to Drake and family and crew💜💜💜 

I haven’t seen the show in person but the images look incredible online 

I understand where the confusion started https://t.co/oxSEEbNB1g",737,8219,47665,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DmULuPbU4AA2uow?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DmULuPbU4AA2uow?format=jpg&name=large'}]",sending good energy love drake family crew seen show person images look incredible online understand confusion started,0.7000000000000001,Positive
2018-09-02 05:17:31+00:00,"set in Goudy font, from Chicago https://t.co/75e3gX7uxQ",156,391,4944,,set goudy font chicago,0.0,Neutral
2018-08-30 01:46:47+00:00,Michael we love you,941,12486,65053,,michael love,0.5,Positive
2018-08-28 20:57:47+00:00,the world is the new art school,708,10205,51933,,world new art school,0.13636363636363635,Positive
2018-08-28 18:01:29+00:00,let’s make ourselves happy,1411,73824,166496,,let make happy,0.8,Positive
2018-08-28 03:09:36+00:00,If I don’t lose myself... it’s not me -George Condo,312,4511,26918,,lose george condo,0.0,Neutral
2018-08-27 16:28:05+00:00,there’s no such thing as an old living person    people from thousands of years ago perhaps are old      if you’re alive you’re young,1108,6633,44082,,thing old living person people thousands years ago perhaps old alive young,0.1,Positive
2018-08-27 16:00:09+00:00,offering a service is having a purpose,277,5440,28236,,offering service purpose,0.0,Neutral
2018-08-27 15:59:38+00:00,Halloween is the only day you’re not in a costume,2584,37577,148261,,halloween day costume,0.0,Neutral
2018-08-27 15:36:44+00:00,This is not only the greatest animation achievement in history       the subject matter is so relevant to the current state of the world,184,1588,13280,,greatest animation achievement history subject matter relevant current state world,0.30833333333333335,Positive
2018-08-27 15:36:24+00:00,Every stage show I’ve ever worked on       Every video    not just Stronger      every product    even when I was in the hospital   I would think… oh shit this is like Akira,326,4502,30031,,every stage show ever worked every video stronger every product even hospital would think shit like akira,-0.2,Negative
2018-08-22 16:59:33+00:00,"https://t.co/48B0T5HeRk

When we work on our shoes   apparel and accessories   I just think  ...    If this thing was chasing you ...       what do you want to be wearing?",497,1523,11070,,work shoes apparel accessories think thing chasing want wearing,0.0,Neutral
2018-08-22 16:30:35+00:00,creating a universal language is super fun,994,4762,43757,,creating universal language super fun,0.2111111111111111,Positive
2018-08-22 14:44:28+00:00,My friend Anthony Schiller pointed out that I didn’t mention Ernest Cline when I tweeted about Ready Player one. Ernest I’d like to meet you.,235,925,15303,,friend anthony schiller pointed mention ernest cline tweeted ready player one ernest like meet,0.2,Positive
2018-08-21 20:54:07+00:00,spend as much time outside as possible     fresh air is healing,1910,31527,132246,,spend much time outside possible fresh air healing,0.125,Positive
2018-08-21 18:12:55+00:00,stay inspired,1078,34311,102365,,stay inspired,0.0,Neutral
2018-08-20 20:49:45+00:00,2015 feels like just yesterday   Adidas is a great partner,455,3756,47268,,2015 feels like yesterday adidas great partner,0.8,Positive
2018-08-13 20:29:17+00:00,deprogram,601,3997,20979,,deprogram,0.0,Neutral
2018-08-13 20:28:58+00:00,we’re no longer fighting for change we’re simply changing things,1036,19329,79658,,longer fighting change simply changing things,0.0,Neutral
2018-08-13 17:35:17+00:00,operation try love    take someone you don’t like and say something you like about them out loud,2094,12040,57313,,operation try love take someone like say something like loud,0.3,Positive
2018-08-13 17:34:25+00:00,no one is better than anyone,3598,62400,184746,,one better anyone,0.5,Positive
2018-08-12 15:52:47+00:00,https://t.co/hMvsSTpGv0   @trvisXX,214,1798,11633,,trvisxx,0.0,Neutral
2018-08-11 23:52:51+00:00,I was so happy when I saw Jimmy walk out in the Yeezys. That was an olive branch. He lead with love. I appreciate Jimmy and his team. You guys are Jedi’s.   much love.,797,3458,53371,,happy saw jimmy walk yeezys olive branch lead love appreciate jimmy team guys jedi much love,0.6,Positive
2018-08-11 23:51:51+00:00,The question was so important I took time to think. And then I was hit with the let’s go to commercial break. That interview showed strong personalities with different opinions having a civil conversation.,3086,9011,73726,,question important took time think hit let commercial break interview showed strong personalities different opinions civil conversation,0.20833333333333331,Positive
2018-08-11 23:51:30+00:00,On Jimmy Kimmel  we had a great time having a dialogue. I’m reading that I was stumped by a question. Let me clarify the click bait. I wasn’t stumped. I wasn’t given a chance to answer the question.,5317,12564,89799,,jimmy kimmel great time dialogue reading stumped question let clarify click bait stumped given chance answer question,0.8,Positive
2018-08-10 18:49:01+00:00,Tadao Ando https://t.co/dpROMvnrCF,134,550,4666,,tadao ando,0.0,Neutral
2018-08-10 18:33:31+00:00,turn shame to power,904,16247,62562,,turn shame power,0.0,Neutral
2018-08-10 18:17:37+00:00,I’m working on removing the word I ...correction we’re working on removing the word I,1268,6087,51800,,working removing word correction working removing word,0.0,Neutral
2018-08-08 23:20:49+00:00,"🔥🔥🔥🔥Caiden Cop Shot The Kid

https://t.co/otyccZCACH",160,776,7234,,caiden cop shot kid,0.0,Neutral
2018-08-03 00:13:13+00:00,You guys are so important and what you do is so special and inspiring to our planet       Thank you for being so great,1360,14574,100463,,guys important special inspiring planet thank great,0.5142857142857142,Positive
